13:09:11.265 > DEBUG (start_flash) -> Memoria flash iniciada correctamente.
13:09:11.265 > DEBUG (start_flash) -> Memoria flash_QSPI inicializada correctamente.
13:09:11.265 > readBuffer: address = FFF00B count = 1
13:09:11.266 > DEBUG (get_OPstate) -> Dirección: 0xFFF00B Estado leído: 0x1
13:09:27.155 > DEBUG (obtain_Vbd) -> Ejecutandose
13:09:27.155 > DEBUG (obtain_Vbd) -> logaritmo calculado
13:09:27.155 > DEBUG (obtain_Vbd) -> Vbd obtenido: 3.920734
13:09:54.552 > DEBUG (obtain_Vbd) -> Ejecutandose
13:09:54.552 > DEBUG (obtain_Vbd) -> logaritmo calculado
13:09:54.552 > DEBUG (obtain_Vbd) -> Vbd obtenido: 3.228812
13:09:54.552 > DEBUG (polarization_settling) → Channel 2
13:09:59.100 > -------------------- DATOS OBTENIDOS --------------------
13:09:59.100 > ------------------ -------------------
13:09:59.101 > i, Voltage, VCorriente, T, (V*12)-3.8-Ra*(VCorr-firstCurr1)/Rb, (VCorr-firstCurr1)/Rb
13:09:59.560 > 175,3.9207482,2.1154783,0.00,44.3054733,-0.0018081717
13:09:59.562 > 176,3.9207740,2.1153231,0.00,44.3059387,-0.0018083269
13:09:59.565 > 177,3.9207950,2.1152031,0.00,44.3063126,-0.0018084468
13:09:59.568 > 178,3.9207799,2.1148632,0.00,44.3064957,-0.0018087869
13:09:59.569 > 179,3.9207730,2.1142533,0.00,44.3070564,-0.0018093968
13:09:59.573 > 180,3.9207029,2.1145747,0.00,44.3058891,-0.0018090754
13:09:59.576 > 181,3.9207785,2.1143186,0.00,44.3070488,-0.0018093315
13:09:59.578 > 182,3.9207253,2.1137807,0.00,44.3069878,-0.0018098693
13:09:59.581 > 183,3.9207580,2.1134524,0.00,44.3077164,-0.0018101976
13:09:59.584 > 184,3.9207556,2.1136100,0.00,44.3075256,-0.0018100400
13:09:59.586 > 185,3.9207628,2.1135375,0.00,44.3076859,-0.0018101125
13:09:59.586 > 186,3.9207833,2.1131310,0.00,44.3083534,-0.0018105190
13:09:59.591 > 187,3.9207702,2.1128843,0.00,44.3084564,-0.0018107657
13:09:59.594 > 188,3.9207542,2.1131728,0.00,44.3079643,-0.0018104772
13:09:59.596 > 189,3.9208446,2.1129203,0.00,44.3092995,-0.0018107297
13:09:59.600 > 190,3.9207916,2.1128004,0.00,44.3087997,-0.0018108496
13:09:59.602 > 191,3.9207683,2.1126320,0.00,44.3087006,-0.0018110180
13:09:59.602 > 192,3.9207497,2.1122158,0.00,44.3089142,-0.0018114343
13:09:59.606 > 193,3.9207599,2.1125474,0.00,44.3086891,-0.0018111026
13:09:59.610 > 194,3.9207823,2.1122444,0.00,44.3092728,-0.0018114056
13:09:59.612 > 195,3.9207244,2.1123023,0.00,44.3085289,-0.0018113477
13:09:59.615 > 196,3.9207520,2.1119404,0.00,44.3092346,-0.0018117096
13:09:59.618 > 197,3.9207528,2.1119196,0.00,44.3092651,-0.0018117304
13:09:59.619 > 198,3.9207127,2.1119201,0.00,44.3087921,-0.0018117299
13:09:59.619 > 199,3.9206462,2.1118860,0.00,44.3080406,-0.0018117640
13:09:59.626 > 200,3.9207964,2.1116068,0.00,44.3101082,-0.0018120431
13:09:59.629 > 201,3.9207065,2.1114385,0.00,44.3092232,-0.0018122115
13:09:59.631 > 202,3.9207580,2.1115577,0.00,44.3097076,-0.0018120923
13:09:59.634 > 203,3.9208267,2.1114390,0.00,44.3106384,-0.0018122110
13:09:59.636 > 204,3.9206486,2.1114810,0.00,44.3084984,-0.0018121691
13:09:59.636 > 205,3.9207575,2.1112187,0.00,44.3100586,-0.0018124314
13:09:59.642 > 206,3.9208155,2.1111050,0.00,44.3108597,-0.0018125451
13:09:59.645 > 207,3.9207492,2.1111517,0.00,44.3100281,-0.0018124983
13:09:59.647 > 208,3.9207575,2.1116152,0.00,44.3096428,-0.0018120349
13:09:59.650 > 209,3.9207458,2.1113505,0.00,44.3097839,-0.0018122995
13:09:59.652 > 210,3.9207089,2.1113462,0.00,44.3093491,-0.0018123038
13:09:59.652 > 211,3.9207823,2.1114759,0.00,44.3100777,-0.0018121741
13:09:59.658 > 212,3.9207740,2.1115193,0.00,44.3099327,-0.0018121307
13:09:59.661 > 213,3.9208198,2.1114314,0.00,44.3105659,-0.0018122187
13:09:59.663 > 214,3.9207132,2.1116979,0.00,44.3090324,-0.0018119521
13:09:59.666 > 215,3.9207642,2.1115744,0.00,44.3097610,-0.0018120756
13:09:59.669 > 216,3.9207473,2.1115615,0.00,44.3095779,-0.0018120885
13:09:59.669 > 217,3.9207406,2.1117241,0.00,44.3093262,-0.0018119259
13:09:59.674 > 218,3.9207790,2.1119814,0.00,44.3095093,-0.0018116686
13:09:59.676 > 219,3.9207799,2.1120048,0.00,44.3094978,-0.0018116452
13:09:59.678 > 220,3.9207089,2.1122196,0.00,44.3084297,-0.0018114304
13:09:59.682 > 221,3.9207735,2.1124549,0.00,44.3089485,-0.0018111952
13:09:59.685 > 222,3.9206510,2.1125917,0.00,44.3073578,-0.0018110583
13:09:59.686 > 223,3.9208047,2.1125298,0.00,44.3092384,-0.0018111203
13:09:59.690 > 224,3.9207070,2.1130638,0.00,44.3075218,-0.0018105862
13:09:59.692 > 225,3.9206786,2.1130273,0.00,44.3072281,-0.0018106226
13:09:59.694 > 226,3.9207692,2.1135535,0.00,44.3077431,-0.0018100966
13:09:59.698 > 227,3.9207284,2.1133950,0.00,44.3074303,-0.0018102550
13:09:59.701 > 228,3.9207823,2.1139388,0.00,44.3074913,-0.0018097112
13:09:59.702 > 229,3.9207525,2.1141105,0.00,44.3069611,-0.0018095395
13:09:59.706 > 230,3.9206233,2.1146121,0.00,44.3049126,-0.0018090379
13:09:59.709 > 231,3.9208016,2.1147003,0.00,44.3069229,-0.0018089497
13:09:59.711 > 232,3.9206715,2.1150923,0.00,44.3049774,-0.0018085578
13:09:59.714 > 233,3.9208212,2.1157172,0.00,44.3060837,-0.0018079329
13:09:59.716 > 234,3.9207118,2.1160443,0.00,44.3044510,-0.0018076057
13:09:59.719 > 235,3.9207993,2.1163673,0.00,44.3051453,-0.0018072827
13:09:59.719 > 236,3.9207430,2.1167519,0.00,44.3040771,-0.0018068982
13:09:59.725 > 237,3.9208314,2.1171322,0.00,44.3047180,-0.0018065178
13:09:59.727 > 238,3.9206669,2.1176667,0.00,44.3022194,-0.0018059833
13:09:59.728 > 239,3.9207122,2.1181033,0.00,44.3022957,-0.0018055468
13:09:59.728 > 240,3.9207151,2.1186621,0.00,44.3017387,-0.0018049879
13:09:59.728 > 241,3.9207361,2.1195486,0.00,44.3010559,-0.0018041015
13:09:59.736 > 242,3.9207716,2.1199241,0.00,44.3010826,-0.0018037260
13:09:59.740 > 243,3.9207337,2.1205738,0.00,44.2999535,-0.0018030762
13:09:59.743 > 244,3.9207921,2.1211214,0.00,44.3000641,-0.0018025286
13:09:59.746 > 245,3.9207528,2.1216486,0.00,44.2990494,-0.0018020015
13:09:59.746 > 246,3.9207051,2.1225410,0.00,44.2975464,-0.0018011091
13:09:59.751 > 247,3.9207380,2.1233938,0.00,44.2970428,-0.0018002562
13:09:59.752 > 248,3.9207790,2.1240673,0.00,44.2968178,-0.0017995827
13:09:59.756 > 249,3.9207406,2.1249418,0.00,44.2954483,-0.0017987082
13:09:59.759 > 250,3.9207127,2.1258667,0.00,44.2941475,-0.0017977834
13:09:59.762 > 251,3.9207828,2.1266632,0.00,44.2941399,-0.0017969868
13:09:59.764 > 252,3.9206913,2.1279569,0.00,44.2917023,-0.0017956932
13:09:59.766 > 253,3.9208071,2.1287520,0.00,44.2922325,-0.0017948981
13:09:59.769 > 254,3.9207890,2.1298110,0.00,44.2909050,-0.0017938389
13:09:59.769 > 255,3.9207997,2.1305707,0.00,44.2902336,-0.0017930794
13:09:59.775 > 256,3.9208033,2.1319954,0.00,44.2887802,-0.0017916546
13:09:59.778 > 257,3.9207103,2.1329598,0.00,44.2866745,-0.0017906902
