19:39:41.298 > DEBUG (start_flash) -> Memoria flash iniciada correctamente.
19:39:41.298 > DEBUG (start_flash) -> Memoria flash_QSPI inicializada correctamente.
19:39:57.177 > DEBUG (obtain_Vbd) -> Ejecutandose
19:39:57.181 > DEBUG (obtain_Vbd) -> logaritmo calculado
19:39:57.181 > DEBUG (obtain_Vbd) -> Vbd obtenido: 2.458076
19:39:57.182 > DEBUG (polarization_settling) → Channel 1
19:40:15.654 > DEBUG (obtain_Vbd) -> Ejecutandose
19:40:15.654 > DEBUG (obtain_Vbd) -> logaritmo calculado
19:40:15.654 > DEBUG (obtain_Vbd) -> Vbd obtenido: 2.458384
19:40:15.654 > DEBUG (polarization_settling) → Channel 2
19:40:48.224 > -------------------- DATOS OBTENIDOS --------------------
19:40:48.224 > ------------------ -------------------
19:40:48.224 > i, Voltage, VCorriente, T, (V*12)-3.8-Ra*(VCorr-firstCurr1)/Rb, (VCorr-firstCurr1)/Rb
19:40:48.819 > 228,2.4623489,0.9970691,0.00,24.7984447,0.0003904194
19:40:48.819 > 229,2.4628935,1.0027311,0.00,24.7989216,0.0003960813
19:40:48.819 > 230,2.4635179,1.0082518,0.00,24.8004894,0.0004016020
19:40:48.836 > 231,2.4640656,1.0140091,0.00,24.8009033,0.0004073594
19:40:48.836 > 232,2.4646747,1.0197103,0.00,24.8020992,0.0004130605
19:40:48.836 > 233,2.4652429,1.0257133,0.00,24.8024979,0.0004190636
19:40:48.836 > 234,2.4659295,1.0308536,0.00,24.8051968,0.0004242039
19:40:48.836 > 235,2.4664469,1.0372907,0.00,24.8045387,0.0004306409
19:40:48.836 > 236,2.4671233,1.0429914,0.00,24.8065300,0.0004363417
19:40:48.836 > 237,2.4676456,1.0487292,0.00,24.8066654,0.0004420794
19:40:48.847 > 238,2.4682968,1.0548345,0.00,24.8079319,0.0004481847
19:40:48.847 > 239,2.4688711,1.0605021,0.00,24.8087559,0.0004538523
19:40:48.847 > 240,2.4695685,1.0660793,0.00,24.8111229,0.0004594295
19:40:48.847 > 241,2.4700456,1.0721356,0.00,24.8103905,0.0004654858
19:40:48.848 > 242,2.4706383,1.0778630,0.00,24.8113651,0.0004712132
19:40:48.850 > 243,2.4712675,1.0837961,0.00,24.8125572,0.0004771464
19:40:48.853 > 244,2.4717617,1.0895658,0.00,24.8123264,0.0004829160
19:40:48.856 > 245,2.4723947,1.0950855,0.00,24.8139954,0.0004884357
19:40:48.858 > 246,2.4729068,1.1008358,0.00,24.8139954,0.0004941861
19:40:48.861 > 247,2.4735789,1.1062045,0.00,24.8162861,0.0004995547
19:40:48.863 > 248,2.4741242,1.1132579,0.00,24.8153095,0.0005066081
19:40:48.866 > 249,2.4746780,1.1184895,0.00,24.8163471,0.0005118398
19:40:48.874 > 250,2.4753811,1.1248947,0.00,24.8179150,0.0005182450
19:40:48.874 > 251,2.4759934,1.1306586,0.00,24.8190823,0.0005240089
19:40:48.874 > 252,2.4765766,1.1367069,0.00,24.8196087,0.0005300572
19:40:48.885 > 253,2.4771492,1.1436107,0.00,24.8191128,0.0005369610
19:40:48.885 > 254,2.4778223,1.1496664,0.00,24.8206921,0.0005430166
19:40:48.885 > 255,2.4784191,1.1558349,0.00,24.8212509,0.0005491851
19:40:48.885 > 256,2.4789629,1.1627289,0.00,24.8204269,0.0005560791
19:40:48.885 > 257,2.4797807,1.1691223,0.00,24.8233566,0.0005624726
19:40:48.885 > 258,2.4803209,1.1752830,0.00,24.8232594,0.0005686332
19:40:48.885 > 259,2.4809196,1.1817943,0.00,24.8234844,0.0005751445
19:40:48.885 > 260,2.4815309,1.1879847,0.00,24.8241920,0.0005813349
19:40:48.885 > 261,2.4822030,1.1941888,0.00,24.8256035,0.0005875390
19:40:48.900 > 262,2.4828308,1.2009097,0.00,24.8259487,0.0005942600
19:40:48.900 > 263,2.4834697,1.2074651,0.00,24.8266029,0.0006008153
19:40:48.900 > 264,2.4841559,1.2141377,0.00,24.8276863,0.0006074879
19:40:48.900 > 265,2.4847634,1.2198838,0.00,24.8288174,0.0006132341
19:40:48.900 > 266,2.4853592,1.2261646,0.00,24.8292503,0.0006195148
19:40:48.900 > 267,2.4860053,1.2327924,0.00,24.8299103,0.0006261426
19:40:48.900 > 268,2.4865286,1.2391551,0.00,24.8293991,0.0006325053
19:40:48.916 > 269,2.4872479,1.2451112,0.00,24.8316288,0.0006384615
19:40:48.918 > 270,2.4878561,1.2517114,0.00,24.8318710,0.0006450616
