20:52:42.467 > DEBUG (start_flash) -> Memoria flash iniciada correctamente.
20:52:42.467 > DEBUG (start_flash) -> Memoria flash_QSPI inicializada correctamente.
20:52:58.343 > DEBUG (obtain_Vbd) -> Ejecutandose
20:52:58.347 > DEBUG (obtain_Vbd) -> logaritmo calculado
20:52:58.347 > DEBUG (obtain_Vbd) -> Vbd obtenido: 2.457537
20:52:58.348 > DEBUG (polarization_settling) → Channel 1
20:53:16.822 > DEBUG (obtain_Vbd) -> Ejecutandose
20:53:16.826 > DEBUG (obtain_Vbd) -> logaritmo calculado
20:53:16.826 > DEBUG (obtain_Vbd) -> Vbd obtenido: 2.458044
20:53:16.829 > DEBUG (polarization_settling) → Channel 2
20:53:49.375 > -------------------- DATOS OBTENIDOS --------------------
20:53:49.375 > ------------------ -------------------
20:53:49.375 > i, Voltage, VCorriente, T, (V*12)-3.8-Ra*(VCorr-firstCurr1)/Rb, (VCorr-firstCurr1)/Rb
20:53:49.904 > 205,2.4465911,0.8746950,0.00,24.7409286,0.0002682192
20:53:49.906 > 206,2.4472084,0.8805010,0.00,24.7421112,0.0002740253
20:53:49.908 > 207,2.4477565,0.8850690,0.00,24.7437801,0.0002785932
20:53:49.911 > 208,2.4483793,0.8901925,0.00,24.7457428,0.0002837167
20:53:49.913 > 209,2.4489703,0.8950172,0.00,24.7476463,0.0002885414
20:53:49.916 > 210,2.4496365,0.9005501,0.00,24.7496929,0.0002940743
20:53:49.917 > 211,2.4501214,0.9055015,0.00,24.7502136,0.0002990257
20:53:49.921 > 212,2.4508333,0.9108220,0.00,24.7530231,0.0003043462
20:53:49.924 > 213,2.4514313,0.9159325,0.00,24.7547073,0.0003094567
20:53:49.927 > 214,2.4520257,0.9213414,0.00,24.7560387,0.0003148656
20:53:49.929 > 215,2.4527342,0.9264995,0.00,24.7589779,0.0003200238
20:53:49.931 > 216,2.4533176,0.9319262,0.00,24.7601604,0.0003254504
20:53:49.933 > 217,2.4539163,0.9379843,0.00,24.7608585,0.0003315086
20:53:49.933 > 218,2.4544737,0.9431706,0.00,24.7619877,0.0003366948
20:53:49.940 > 219,2.4551179,0.9490056,0.00,24.7634583,0.0003425298
20:53:49.942 > 220,2.4557862,0.9541456,0.00,24.7659397,0.0003476698
20:53:49.945 > 221,2.4564059,0.9597565,0.00,24.7673569,0.0003532807
20:53:49.947 > 222,2.4569116,0.9653226,0.00,24.7674751,0.0003588468
20:53:49.950 > 223,2.4575832,0.9705724,0.00,24.7698841,0.0003640966
20:53:49.953 > 224,2.4581072,0.9766497,0.00,24.7696819,0.0003701739
20:53:49.955 > 225,2.4586797,0.9820600,0.00,24.7707520,0.0003755842
20:53:49.957 > 226,2.4592724,0.9875858,0.00,24.7719402,0.0003811100
